,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,59,806.0,51300.0,6256.28813559322,2928.0,806.0,51300.0,6256.28813559322,2928.0,806.0,51300.0,6256.28813559322,2928.0,806.0,51300.0,6256.28813559322,2928.0,https://www.tiktok.com/@fms_peru
0,63,99.0,79800.0,4574.523809523809,2331.0,99.0,79800.0,4574.523809523809,2331.0,99.0,79800.0,4574.523809523809,2331.0,99.0,79800.0,4574.523809523809,2331.0,https://www.tiktok.com/@jasminemarisa
0,55,204,2706,1156.5454545454545,1086.0,204,2706,1156.5454545454545,1086.0,204,2706,1156.5454545454545,1086.0,204,2706,1156.5454545454545,1086.0,https://www.tiktok.com/@han_m907
0,54,23000.0,5700000.0,531661.1111111111,235800.0,23000.0,5700000.0,531661.1111111111,235800.0,23000.0,5700000.0,531661.1111111111,235800.0,23000.0,5700000.0,531661.1111111111,235800.0,https://www.tiktok.com/@ninasimoneyt
0,59,1050.0,22000.0,3641.406779661017,2585.0,1050.0,22000.0,3641.406779661017,2585.0,1050.0,22000.0,3641.406779661017,2585.0,1050.0,22000.0,3641.406779661017,2585.0,https://www.tiktok.com/@dom.yniguez
0,30,8310.0,2200000.0,221387.0,54600.0,8310.0,2200000.0,221387.0,54600.0,8310.0,2200000.0,221387.0,54600.0,8310.0,2200000.0,221387.0,54600.0,https://www.tiktok.com/@zellroland
0,66,1673.0,246400.0,20411.772727272728,5948.5,1673.0,246400.0,20411.772727272728,5948.5,1673.0,246400.0,20411.772727272728,5948.5,1673.0,246400.0,20411.772727272728,5948.5,https://www.tiktok.com/@shuuhime
0,60,455.0,91900.0,5837.066666666667,2543.5,455.0,91900.0,5837.066666666667,2543.5,455.0,91900.0,5837.066666666667,2543.5,455.0,91900.0,5837.066666666667,2543.5,https://www.tiktok.com/@pattdaddyy2312
0,24,8061.0,1300000.0,180285.875,62700.0,8061.0,1300000.0,180285.875,62700.0,8061.0,1300000.0,180285.875,62700.0,8061.0,1300000.0,180285.875,62700.0,https://www.tiktok.com/@tommydriscollofficial
0,58,2241.0,329300.0,23145.46551724138,11700.0,2241.0,329300.0,23145.46551724138,11700.0,2241.0,329300.0,23145.46551724138,11700.0,2241.0,329300.0,23145.46551724138,11700.0,https://www.tiktok.com/@eliasustariz
0,57,863.0,917700.0,22211.56140350877,5397.0,863.0,917700.0,22211.56140350877,5397.0,863.0,917700.0,22211.56140350877,5397.0,863.0,917700.0,22211.56140350877,5397.0,https://www.tiktok.com/@gospel100porcento
0,56,1995.0,978500.0,79423.53571428571,10250.0,1995.0,978500.0,79423.53571428571,10250.0,1995.0,978500.0,79423.53571428571,10250.0,1995.0,978500.0,79423.53571428571,10250.0,https://www.tiktok.com/@dasanfrazier7
0,58,17400.0,1800000.0,101818.96551724138,53100.0,17400.0,1800000.0,101818.96551724138,53100.0,17400.0,1800000.0,101818.96551724138,53100.0,17400.0,1800000.0,101818.96551724138,53100.0,https://www.tiktok.com/@mrgteacher
